BoxID,SongID,recorded_on,released_on,old_or_new,created_with,language,genre,purpose,status,smasterpiece,article_title,song_title,video_song,artist,original_song,wma_url,song_url,MP3_name,critics_review,diary_text,poster_url,TrackNumber,RadioID,RadioName,soffset,snxtoffset,sduration,stars,real_url,karaoke_url,version_of_song,hide_if_not_on_radio
,1113,May 2016,,NEW,4,Spanish,Guajira,,0,True,Latincita - Quimbara - Celia Cruz,Quimbara,,Celia Cruz,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,3,303,Pinksteren Radio 2016,287,525,238,0,,,Radio,0
,1114,May 2016,,NEW,4,Spanish,,,0,True,Latincita - Burundanga - Celia Cruz,Burundanga,,Celia Cruz,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,4,303,Pinksteren Radio 2016,525,694,169,0,,,Radio,0
,1116,May 2016,,NEW,4,Spanish,,,0,True,Latincita - La Vida es un Carnaval - Celia Cruz,La vida es un Carnaval,,Celia Cruz,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,6,303,Pinksteren Radio 2016,712,930,218,0,,,Radio,0
,1118,May 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Sin Sentimiento - Grupo Niche,Estoy Pensando (Sin Sentimiento),,Grupo Niche,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,9,303,Pinksteren Radio 2016,1338,1639,301,0,,,Radio,0
,1119,May 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - C&#243;mo podr&#233; disimular - Grupo Niche,C&#243;mo podr&#233; disimular,,Grupo Niche,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,10,303,Pinksteren Radio 2016,1639,1935,296,0,,,Radio,0
,1120,May 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Busca por Dentro - Grupo Niche,Busca por Dentro,,Grupo Niche,C:\\\\DATA\\\\Eigen Opnames\\\\Pinksteren 2016\\\\Track 5.wav,,~/best_of_latincita/Radio%20Pinksteren%202016%20III.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,11,303,Pinksteren Radio 2016,1935,2170,235,0,,,Radio,0
,204,April 2016,,NEW,1,English,Pop,Listening,2,False,Latincita - Soon We&lt;QUOTE&gt;ll Be Found,Soon We&lt;QUOTE&gt;ll Be Found,,Sia,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Soon we ll be found.wav,,~/best_of_latincita/Latincita%20-%20Soon%20we%20ll%20be%20found.mp3,,,Turn around&lt;COMMA&gt; I know we&lt;QUOTE&gt;re lost&lt;COMMA&gt; but soon we&lt;QUOTE&gt;ll be found.&lt;CR&gt;Turn away&lt;COMMA&gt; there&lt;QUOTE&gt;s nothing left here to say.&lt;CR&gt;Tomorrow we&lt;QUOTE&gt;ll be free!,~/Images/Mobile/Turn%20Away-P.jpg,204,Music by Latincita,,,,,0,,,,0
,219,March 2016,,NEW,4,Spanish,Salsa,Listening,0,False,Latincita - Qu&#233; Precio Tiene el Cielo - Marc Anthony,Qu&#233; Precio Tiene el Cielo,,Marc Anthony,,,~/best_of_latincita/Latincita%20-%20Que%20Precio%20Tiene%20el%20Cielo.mp3,,,,~/Images/Mobile/Que%20Precio%20Tiene%20el%20Cielo-P.JPG,219,Music by Latincita,,,,,0,,,,0
,218,March 2016,,NEW,4,Spanish,Salsa,Listening,0,True,Latincita - Conciencia - Gilberto Santa Rosa,Conciencia,,Gilberto Santa Rosa,,,~/best_of_latincita/Latincita%20-%20Conciencia%20(2).mp3,,Pure Classic Salsa Romantico &#8230; with Latincita!,,~/Images/Mobile/Conciencia-P.JPG,218,Music by Latincita,,,,,0,,,,0
,217,March 2016,,NEW,4,Spanish,Salsa,Listening,0,True,Latincita - Gitana - Willie Col&#243;n,Gitana,,Willie Col&#243;n,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Gitana - Mix 2.wav,,~/best_of_latincita/Latincita%20-%20Gitana%20-%20Mix%202.mp3,,A more than wonderful song by Willie Col&#243;n.  Knocked out of the ballpark by Latincita.,This is from the session full gaps&lt;COMMA&gt; so reconstructing the songs was a nightmare.  After I finished recovering Gitana&lt;COMMA&gt; I listened to it over and over.  Something kept telling me it was a masterpiece&lt;COMMA&gt; but I just wasn&lt;QUOTE&gt;t hearing it.  It wasn&lt;QUOTE&gt;t special.  After the first few bars&lt;COMMA&gt; it just kind of fell apart.  I didn&lt;QUOTE&gt;t like it.  Ever since then&lt;COMMA&gt; it&lt;QUOTE&gt;s been annoying me.  I couldn&lt;QUOTE&gt;t accept the idea that Latincita blew it.  It had to be me.  Me and that stupid laptop that created all the gaps.  I missed a gap or something. There had to be something there.  So&lt;COMMA&gt; in November 2018&lt;COMMA&gt; I dove in and started working.  My DAW kept crashing and loosing my work.  I had to do everything over and over and over.  After many days&lt;COMMA&gt; I finally managed to glue together one final mix before the DAW crashed.  &#8230;and&#8230; just as a thought A F$@$G Masterpiece!!  Yes!  Go Latincita!  [well she went and I screwed up .. Sorry],~/Images/Mobile/gitana%20II-P.JPG,217,Music by Latincita,,,,,0,,,,0
,216,March 2016,,NEW,4,Spanish,Salsa,Listening,0,True,Latincita - Que se Mueran de Envidia - Frankie Ru&#237;z,Que se Mueran de Envidia,,Frankie Ru&#237;z,,,~/best_of_latincita/Latincita%20-%20Que%20se%20Mueran%20de%20Envidia%20-%20Live.mp3,,Live version of Que se Mueran de Envidia,,~/Images/Mobile/Que%20se%20Mueran%20de%20Envidia%20Live-P.JPG,216,Music by Latincita,,,,,0,,,,0
,215,March 2016,,NEW,4,Spanish,Salsa,Dance,0,True,Latincita - Bailando - Frankie Ru&#237;z,Bailando,,Frankie Ru&#237;z,,,~/best_of_latincita/Latincita%20-%20Bailando%20(2).mp3,,,,~/Images/Mobile/bailando-P.JPG,215,Music by Latincita,,,,,0,,,,0
,213,March 2016,,NEW,4,Spanish,Merenge,Listening,0,False,Latincita - Apagame la Vela - Los Mel&#243;dicos,Ap&#225;game la Vela,,Los Mel&#243;dicos,,,~/best_of_latincita/Latincita%20-%20Apagame%20la%20Vela%20(2).mp3,,,,~/Images/Mobile/Apagame%20la%20Vela-P.JPG,213,Music by Latincita,,,,,0,,,,0
,212,March 2016,,NEW,4,Spanish,Lambada,Dance,0,True,Latincita - El la Engano - Natusha,&#201;l La Enga&#241;&#243;,,Natusha,,,~/best_of_latincita/Latincita%20-%20El%20la%20Engano%202%20(2).mp3,,,,~/Images/Mobile/La%20Engano-P.JPG,212,Music by Latincita,,,,,0,,,,0
,210,March 2016,,NEW,4,Spanish,Lambada,Dance,0,True,Latincita - Tu la Tienes que Pagar - Natusha,Tu la Tienes que Pagar,,Natusha,,,~/best_of_latincita/Latincita%20-%20Tu%20la%20Tienes%20que%20Pagar%204%20(2).mp3,,,,~/Images/Mobile/Tu%20la%20Tienes%20que%20Pagar-P.JPG,210,Music by Latincita,,,,,0,,,,0
,209,March 2016,,NEW,4,Spanish,Merengue,Dance,0,True,Latincita - Pequenas Cosas - Las Chicas del Can,Peque&#241;as Cosas,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Pequenas%20Cosas%20(2).mp3,,,,~/Images/Mobile/Pequenas%20Cosas-P.JPG,209,Music by Latincita,,,,,0,,,,0
,208,March 2016,,NEW,4,Spanish,Merengue,Dance,0,True,Latincita - Juana la Cubana - Las Chicas del Can,Juana la Cubana,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Juana%20la%20Cubana%20(3).mp3,,,,~/Images/Mobile/la%20cubana-P.JPG,208,Music by Latincita,,,,,0,,,,0
,207,March 2016,,NEW,4,Spanish,Merengue,Entertainment,0,True,Latincita - Fiebre - Las Chicas del Can,Fiebre,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Fiebre%202%20(2).mp3,,,,~/Images/Mobile/fiebre-P.JPG,207,Music by Latincita,,,,,0,,,,0
,1001,March 2016,,NEW,4,Spanish,Merengue,,0,True,Latincita - Sukaina - Las Chicas del Can,Sukaina,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,1,205,Easter Radio 2016,1,67,66,0,,,Radio,0
,1002,March 2016,,NEW,4,Spanish,Merengue,,0,True,Latincita - Fiebre - Las Chicas del Can,Fiebre,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,3,205,Easter Radio 2016,91,305,214,0,,,Radio,0
,1003,March 2016,,NEW,4,Spanish,Merengue,,0,True,Latincita - Juana la Cubana - Las Chicas del Can,Juana la Cubana,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,5,205,Easter Radio 2016,400,701,301,0,,,Radio,0
,1004,March 2016,,NEW,4,Spanish,Merengue,,0,True,Latincita - Pequenas Cosas - Las Chicas del Can,Peque&#241;as Cosas,,Las Chicas del Can,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,6,205,Easter Radio 2016,701,1023,322,0,,,Radio,0
,1005,March 2016,,NEW,4,Spanish,,,0,True,Latincita - Tu la Tienes que Pagar - Natusha,Tu la Tienes que Pagar,,Natusha,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,8,205,Easter Radio 2016,1041,1441,400,0,,,Radio,0
,1006,March 2016,,NEW,4,Spanish,,,0,True,Latincita - Rumba Lambada - Natusha,Rumba Lambada,,Natusha,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,9,205,Easter Radio 2016,1441,1692,251,0,,,Radio,0
,1007,March 2016,,NEW,4,Spanish,,,0,True,Latincita - El la Engano - Natusha,&#201;l La Enga&#241;&#243;,,Natusha,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,10,205,Easter Radio 2016,1692,1924,232,0,,,Radio,0
,1008,March 2016,,NEW,4,Spanish,,,0,True,Latincita - Apagame la Vela - Los Mel&#243;dicos,Ap&#225;game la Vela,,Los Mel&#243;dicos,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,11,205,Easter Radio 2016,1924,2066,142,0,,,Radio,0
,1009,March 2016,,NEW,4,Spanish,,,0,True,Latincita - Papachongo - Los Mel&#243;dicos,Papachongo,,Los Mel&#243;dicos,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,12,205,Easter Radio 2016,2066,2300,234,0,,,Radio,0
,1010,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Bailando - Frankie Ru&#237;z,Bailando,,Frankie Ru&#237;z,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,13,205,Easter Radio 2016,2300,2600,300,0,,,Radio,0
,1011,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Que se Mueran de Envidia - Frankie Ru&#237;z,Que se Mueran de Envidia,,Frankie Ru&#237;z,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,14,205,Easter Radio 2016,2600,2853,253,0,,,Radio,0
,1012,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Gitana - Willie Col&#243;n,Gitana,,Willie Col&#243;n,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,15,205,Easter Radio 2016,2853,3297,444,0,,,Radio,0
,1013,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Conciencia - Gilberto Santa Rosa,Conciencia,,Gilberto Santa Rosa,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,16,205,Easter Radio 2016,3297,3628,331,0,,,Radio,0
,1014,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Y Hubo Alguien - Marc Anthony,Y Hubo Alguien,,Marc Anthony,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,18,205,Easter Radio 2016,3642,4024,382,0,,,Radio,0
,1015,March 2016,,NEW,4,Spanish,Salsa,,0,True,Latincita - Qu&#233; Precio Tiene el Cielo - Marc Anthony,Qu&#233; precio tiene el cielo,,Marc Anthony,,,~/best_of_latincita/Latincita%20-%20Easter%20Radio%202016.mp3,,,,~/Images/Mobile/Easter%20Radio%202016%20Lost-P.JPG,19,205,Easter Radio 2016,4024,-1,7200,0,,,Radio,0
,203,March 2016,,NEW,4,Spanish,Salsa,Listening,0,True,Latincita - Y Hubo Alguien - Marc Anthony,Y Hubo Alguien,,Marc Anthony,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Y Hubo Alguien.wav,,~/best_of_latincita/Latincita%20-%20Y%20Hubo%20Alguien.mp3,,They don&lt;QUOTE&gt;t really exist ... Salsa singers that dare to risk making an absolute fool of themselves by attempting to take on a Marc Anthony masterpiece. I mean&lt;COMMA&gt; come on&lt;COMMA&gt; we are talking about Marc Anthony.. power&lt;COMMA&gt; style&lt;COMMA&gt; class&lt;COMMA&gt; personality. Better to just stay away&lt;COMMA&gt; and leave the Marc Anthony&lt;QUOTE&gt;s for the real Marc Anthony.&lt;CR&gt;&lt;CR&gt;Note&lt;COMMA&gt; we are talking about men. And woman then?  No no no. Forget it. Maybe a nice duet or something. But stepping into Marc Anthony&lt;QUOTE&gt;s shoes?  Get real.&lt;CR&gt;&lt;CR&gt;I mean&lt;COMMA&gt; women aren&lt;QUOTE&gt;t meant to be doing salsa in the first place.  Certainly&lt;COMMA&gt; no one is waiting to hear someone screeching and screeming with a Marc Anthony Orchestra in the background.&lt;CR&gt;&lt;CR&gt;I guess no one bothered to explain all this to Latincita.  After a long emotional weekend&lt;COMMA&gt; with kids going wild&lt;COMMA&gt; angry neighboors&lt;COMMA&gt; food waiting to get cooked. She closes her eyes and dives in.  &quot;ok boys ... time to show you how Latincita can make those diamonds sparkle.  Move over Marc Anthony... Latincita is going to take on your masterpiece. &lt;CR&gt;&lt;CR&gt;..Ready?  One last song &#8230; and then I&lt;QUOTE&gt;ll cook dinner.&quot;,,~/Images/Mobile/Hubo%20Alguien%20II-P.JPG,203,Music by Latincita,,,,,0,,,,0
,1103,December 2015,,NEW,4,Spanish,Boleros,,0,True,Latincita - Mi Talisman - Ana Gabriel,Mi Talisman,,Ana Gabriel,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,2,302,Latincita Radio - Dec 2015,13,278,265,0,,,Radio,0
,1104,December 2015,,NEW,4,Spanish,Rancheros,,0,True,Latincita - Me Nace del Coraz&#243;n - Roc&#237;o D&#250;rcal,Me Nace del Coraz&#243;n,,Roc&#237;o D&#250;rcal,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,3,302,Latincita Radio - Dec 2015,278,453,175,0,,,Radio,0
,1105,December 2015,,NEW,4,Spanish,Boleros,,0,True,Latincita - Como Quisiera Decirte - Angeles Negros,Como Quisiera Decirte,,Angeles Negros,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,4,302,Latincita Radio - Dec 2015,453,624,171,0,,,Radio,0
,1106,December 2015,,NEW,4,Spanish,Salsa,,0,True,Latincita - Nada Sin Ti - Jerry Rivera,Nada Sin Ti,,Jerry Rivera,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,5,302,Latincita Radio - Dec 2015,624,895,271,0,,,Radio,0
,1107,December 2015,,NEW,4,Spanish,Salsa,,0,True,Latincita - C&#243;mo podr&#233; disimular - Grupo Niche,C&#243;mo podr&#233; disimular,,Grupo Niche,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,6,302,Latincita Radio - Dec 2015,895,1176,281,0,,,Radio,0
,1108,December 2015,,NEW,4,Spanish,Merengue,,0,True,Latincita - A t&#250; Medida - Karolina Con K (Pulgar),A t&#250; Medida,,Karolina Con K (Pulgar),C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,7,302,Latincita Radio - Dec 2015,1176,1425,249,0,,,Radio,0
,1109,December 2015,,NEW,4,Spanish,Merengue,,0,True,Latincita - Mix de Los Mel&#243;dicos  - Los Mel&#243;dicos ,Mix de Los Mel&#243;dicos ,,Los Mel&#243;dicos ,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,8,302,Latincita Radio - Dec 2015,1425,1757,332,0,,,Radio,0
,1110,December 2015,,NEW,4,Spanish,Dance Hall,,0,True,Latincita - Traca que Traca - Los Mel&#243;dicos,Traca Traca (Micaela),,Los Mel&#243;dicos,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,,,~/Images/Mobile/Latincita%20Radio%20on%20the%20Air-P.jpg,9,302,Latincita Radio - Dec 2015,1757,-1,7200,0,,,Radio,0
,196,December 2015,,NEW,8,Spanish,Merenge,Dance,0,True,Latincita in Hilversum - Mix de Los Mel&#243;dicos - December 2015 &#8230; VIDEO CLIP,Mix de Los Mel&#243;dicos VIDEO CLIP,,Latincita,,,~/best_of_latincita/Latincita%20-%20Mix%20de%20los%20Medicos%20-%20Live.mp4,,MI CORAZ&#210;N / AY AMOR / Z&#218;MBALO&lt;CR&gt;&lt;CR&gt;MERENGUE = SEKS = LATINCITA&lt;CR&gt;&lt;CR&gt;ay coraz&#243;n / mi amor / acareciame,Cold outside.  Sound terrible.  Latincita walks in&lt;COMMA&gt; composes herself and then&lt;COMMA&gt; takes over!&lt;CR&gt;&lt;CR&gt;All the passion she&lt;QUOTE&gt;s been hiding deep inside bursts free.  This is 100% LATINCITA,~/Images/Mobile/Hilversum%2013%20DEC%202015-P.jpg,196,Music by Latincita,,,,,0,,,,0
,197,December 2015,,NEW,8,Spanish,Ballads,Entertainment,3,True,Latincita is Rocio Durcal - VIDEO CLIP,Latincita is Roc&#237;o D&#250;rcal VIDEO CLIP,,Latincita,,,~/best_of_latincita/Latincita%20is%20Rocio%20Durcas.mp4,,Someone uploaded a karaoke of Rocio Durcas.  They put as background a 1992 video of Rocio Durcas singing &lt;QUOTE&gt;Me Nace del Coraz&#243;n&lt;QUOTE&gt; live.&lt;CR&gt;&lt;CR&gt;Latincita did the vocals to the karaoke &#8230; but WITH HER EYES CLOSED.&lt;CR&gt;&lt;CR&gt;Here is the result&#8230;  Latincita as Rocio Durcas,Latincita is a super parrot&lt;COMMA&gt; she can sing anything with the original timing down to the millisecond.,~/Images/Mobile/Rocio%20Durcal%20Thumb-P.jpg,197,Music by Latincita,,,,,0,,,,0
,195,December 2015,,NEW,1,Spanish,Merengue,Dance,3,True,TRACA QUE TRACA - Los Melodicos,Traca que Traca,,Los Mel&#243;dicos,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Traca que Traca.wav,,~/best_of_latincita/Latincita%20-%20Traca%20que%20Traca.mp3,,Big Band Latin Style - Merengue from Los Medicos de Venezuela&lt;CR&gt;&lt;CR&gt;Anda !!,Practice session for next day&lt;QUOTE&gt;s concert in Hilversum,~/Images/Mobile/Latincita%20Radio-P.jpg,195,Music by Latincita,,,,,0,,,,0
,194,December 2015,,NEW,1,Spanish,Ballads,Listening,3,True,COMO QUISIERA DECIRTE - Angeles Negros,Como Quisiera Decirte,,Angeles Negros,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Como Quisiera Decirte.wav,,~/best_of_latincita/Latincita%20-%20Como%20Quisiera%20Decirte.mp3,,Ballad from the early &lt;QUOTE&gt;70s by a group from San Carlos&lt;COMMA&gt; CHILE,Practice session for next day&lt;QUOTE&gt;s concert in Hilversum,~/Images/Mobile/Latincita%20Radio-P.jpg,194,Music by Latincita,,,,,0,,,,0
,193,December 2015,,NEW,1,Spanish,Boleros,Listening,3,True,ME NACE DEL CORAZ&#211;N - Rocio Durcal,Me Nace del Coraz&#243;n,,Roc&#237;o D&#250;rcal,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - me Nace del Corazon.wav,,~/best_of_latincita/Latincita%20-%20me%20Nace%20del%20Corazon.mp3,,Carbon copy of Rocio Durcal classic Ranchera - but by Latincita,Practice session for next day&lt;QUOTE&gt;s concert in Hilversum&lt;CR&gt;&lt;CR&gt;Latincita sang the entire song with her eyes closed.  She copied Rocio&lt;QUOTE&gt;s frasing down to the milisecond.  Scary.,~/Images/Mobile/Latincita%20Radio-P.jpg,193,Music by Latincita,,,,,0,,,,0
,192,December 2015,,NEW,1,Spanish,Boleros,Listening,3,True,MI TALISMAN - Ana Gabriel,Mi Talisman,,Ana Gabriel,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Mi Talisman.wav,,~/best_of_latincita/Latincita%20-%20Mi%20Talisman.mp3,,First Bolero in a long while - GORGEOUS !&lt;CR&gt;&lt;CR&gt;Extracted from her December Concert,Practice session for next day&lt;QUOTE&gt;s concert in Hilversum,~/Images/Mobile/Latincita%20Radio-P.jpg,192,Music by Latincita,,,,,0,,,,0
,191,December 2015,,NEW,1,Mixed,Mixed,Entertainment,4,True,Latincita Concert - December 2015,Latincita Concert - December 2015,,Latincita,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita Concert - Dec 2015.wav,,~/best_of_latincita/Latincita%20Concert%20-%20Dec%202015.mp3,,Practice Studio session for Latincita&lt;QUOTE&gt;s Concert in Hilversum - 13 DEC 2015&lt;CR&gt;&lt;CR&gt;1) MI TALISMAN - Ana Gabriel&lt;CR&gt;2) ME NACE DEL CORAZ&#211;N - Rocio Durcal&lt;CR&gt;3) COMO QUISIERA DECIRTE - Angeles Negros &lt;CR&gt;4) NADA SIN TI - Jerry Rivera&lt;CR&gt;5) C&#211;MO PODR&#201; DISIMULAR - Grupo Niche &lt;CR&gt;6) A TU MEDIDA - Karolina con K &lt;CR&gt;7) MI CORAZ&#210;N / AY AMOR / Z&#218;MBALO - Los Melodicos&lt;CR&gt;8) TRACA QUE TRACA - Los Melodicos,Part one of a Latincita Radio Show.  Other songs were&#8230;&lt;CR&gt;&lt;CR&gt;  9) Mi Libertad - Frankie Ruiz&lt;CR&gt;10) Knockin&lt;QUOTE&gt; On Heaven&lt;QUOTE&gt;s Door - Randy Crawford&lt;CR&gt;11) Rainy Night In Georgia - Randy Crawford&lt;CR&gt;12) Streetlife - Randy Crawford&lt;CR&gt;13) Soon We&lt;QUOTE&gt;ll Be Found &#8211; Sia&lt;CR&gt;14) Titanium &#8211; Sia,~/Images/Mobile/Radio-Latincita-P.jpg,191,Music by Latincita,,,,,0,,,,0
,190,December 2015,,NEW,1,Spanish,Merengue,Dance,4,True,Mix de Los Mel&#243;dicos,Mi Coraz&#243;n / Ay Amor / Z&#250;mbalo,,Los Mel&#243;dicos,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Mix de Los Medicos III.wav,,~/best_of_latincita/Latincita%20-%20Mix%20de%20Los%20Medicos%20III.mp3,,mi amorcito&lt;COMMA&gt; mi coraz&#243;n&lt;COMMA&gt; mi pasi&#243;n... &lt;CR&gt;&lt;CR&gt;Latincita&lt;COMMA&gt; Merengue&lt;COMMA&gt; Sex ... three words for the same thing,Latincita warms up the cold winter with passion for her new found black stalion.&lt;CR&gt;&lt;CR&gt;With the last recording of Lindo our one-footed green Suriname Loro&lt;COMMA&gt; together with his new pure white girlfriend from Australia.    Both screaming&#8230;  God - listen - it&lt;QUOTE&gt;s Latincita !!&lt;CR&gt;&lt;CR&gt;This followed by a message from the Grandgaughter of Los Melodicos&lt;QUOTE&gt;s original director (Iliana Capriles) that she was telling everyone how good Latincita was &#8230; signaled that Latincita had found her true music     Salsa is Latincita &#8230; but Merengue = LATINCITA,~/Images/Mobile/Ai%20Mi%20Corezon-P.jpg,190,Music by Latincita,,,,,0,,,,0
,185,July 2015,,NEW,1,Spanish,Salsa,Listening,3,True,Let them all be Jealous !,Que se Mueran de Envidia,,Frankie Ru&#237;z,C:\\\\DATA\\\\Eigen Opnames\\\\Latincita - Que se Mueran de Envida.wav,,~/best_of_latincita/Latincita%20-%20Que%20se%20Mueran%20de%20Envida.mp3,Latincita - Titanium,&#8230;second salsa with all 20 voices and the entire percussion line.,2nd major song in one night &#8230; too bad we have the stupid neighbors&lt;COMMA&gt; or she could have kept going all night.  Took her more than 20 takes to get the text down.  How she can concentrate when you&lt;QUOTE&gt;re waiting for the police to smash down the front door any minute.,~/Images/Mobile/Que%20se%20mueren%20de%20Envida-P.jpg,185,Music by Latincita,,,,,0,,,,0
